cell_50km,A_legal_opportunities,B_legal_opportunities,A_effort_sum,B_effort_sum,A_fold_ti_weight_sum,B_fold_ti_weight_sum,A_measurable,B_measurable,D2_AB_included,D2_BA_included,D3_common_included,zero_opportunity_class
50km_22_20,30,42,23.35522975,31.793991749999996,460266.44382263446,423945.41716301173,YES,YES,YES,YES,YES,NONE
50km_22_21,19,34,18.5625,28.877189499999997,292155.51622245624,340218.7601975612,YES,YES,YES,YES,YES,NONE
50km_22_22,28,45,24.658556,39.80631375,420170.7457688588,451906.3947949947,YES,YES,YES,YES,YES,NONE
50km_22_23,39,49,30.147053999999997,41.657061,546531.9744187561,446347.8719873554,YES,YES,YES,YES,YES,NONE
50km_22_24,31,42,25.5497175,34.03611775,463135.41465851595,397895.0379849521,YES,YES,YES,YES,YES,NONE
50km_22_25,19,37,11.615829,29.639936500000005,291922.4967475569,349866.532933738,YES,YES,YES,YES,YES,NONE
50km_22_26,25,40,18.36873875,31.314335000000003,367015.2112033875,349850.12118185224,YES,YES,YES,YES,YES,NONE
50km_22_27,71,104,63.58615325,93.31493025,528940.1036353158,540644.9142653997,YES,YES,YES,YES,YES,NONE
50km_22_28,41,55,36.754361,48.1075615,607638.8180312471,531797.0611289083,YES,YES,YES,YES,YES,NONE
50km_22_29,39,58,35.01788675,54.391472,558910.5640734,581804.198578784,YES,YES,YES,YES,YES,NONE
50km_22_30,20,26,14.229242999999999,19.8024585,307641.3031744407,250902.50618292854,YES,YES,YES,YES,YES,NONE
50km_22_31,31,41,24.4207925,30.76178825,489172.9307174368,423543.02137358685,YES,YES,YES,YES,YES,NONE
50km_22_32,41,55,35.59230825,48.1611175,628649.1379194584,586419.8069459457,YES,YES,YES,YES,YES,NONE
50km_22_33,38,55,31.198775749999996,48.729031250000006,566770.2726373526,589880.2351493897,YES,YES,YES,YES,YES,NONE
50km_22_34,33,47,25.1095195,38.57476325,532183.6456850276,548733.8194545897,YES,YES,YES,YES,YES,NONE
50km_22_35,31,41,26.09449175,30.674239749999998,502098.66628648294,468036.4316210721,YES,YES,YES,YES,YES,NONE
50km_22_36,33,50,24.171785500000002,37.38201525,457091.0384409996,518594.1468874754,YES,YES,YES,YES,YES,NONE
50km_22_37,25,38,20.05256575,24.6444445,433194.0559906701,468723.2755651686,YES,YES,YES,YES,YES,NONE
50km_22_38,10,20,6.224284,13.745456500000001,190073.31072434346,246491.5264642088,YES,YES,YES,YES,YES,NONE
50km_22_39,11,11,5.59942925,4.7262155,192539.11152654723,126626.2385935798,YES,YES,YES,YES,YES,NONE
50km_22_40,8,25,5.363556,16.228979000000002,161739.5839874273,294300.5692463157,YES,YES,YES,YES,YES,NONE
50km_22_41,6,9,3.3095745,5.59032325,107777.19213281841,112264.57125146108,YES,YES,YES,YES,YES,NONE
50km_22_42,4,7,1.12929775,4.5302465000000005,79679.62174429897,76558.41575268378,YES,YES,YES,YES,YES,NONE
50km_23_16,5,12,5.0,12.0,72963.20039315024,124451.02229228974,YES,YES,YES,YES,YES,NONE
50km_23_17,41,51,38.830350249999995,48.534671,635827.9739065175,519669.76589997,YES,YES,YES,YES,YES,NONE
50km_23_18,27,41,24.630553,32.80104025000001,424811.51423728396,407387.3507121985,YES,YES,YES,YES,YES,NONE
50km_23_19,24,29,16.964699500000002,22.6701785,380672.62984278606,287741.74703510234,YES,YES,YES,YES,YES,NONE
50km_23_20,21,33,14.961181750000002,24.181750250000004,328718.08939385746,329953.99298109714,YES,YES,YES,YES,YES,NONE
50km_23_21,31,37,24.12452,29.9004975,480725.89982187265,371166.38319657114,YES,YES,YES,YES,YES,NONE
50km_23_22,28,48,26.55196275,42.082046500000004,418790.50603191514,480752.87491892173,YES,YES,YES,YES,YES,NONE
50km_23_23,38,55,33.79534275,49.07224275,554018.1914966003,520128.0137559179,YES,YES,YES,YES,YES,NONE
50km_23_24,34,60,31.20220325,54.7044095,422791.3805757452,534964.0817071936,YES,YES,YES,YES,YES,NONE
50km_23_25,37,54,31.94837125,48.950248,552898.2837071792,454087.81890008174,YES,YES,YES,YES,YES,NONE
50km_23_26,18,35,11.549435500000001,27.30826775,281101.44577581465,322768.3342790687,YES,YES,YES,YES,YES,NONE
50km_23_27,41,58,32.886526499999995,48.31173625,457895.4622762575,380971.1298958027,YES,YES,YES,YES,YES,NONE
50km_23_28,39,66,35.071741499999995,62.10180675,550534.3418034707,575274.3181678943,YES,YES,YES,YES,YES,NONE
50km_23_29,34,51,25.816878,39.31782274999999,488062.9298835753,509980.5903488243,YES,YES,YES,YES,YES,NONE
50km_23_30,43,46,34.233369,40.427620999999995,444654.76548459625,338213.8018026681,YES,YES,YES,YES,YES,NONE
50km_23_31,16,45,13.68678825,35.163986,254958.21556448154,451335.0744319081,YES,YES,YES,YES,YES,NONE
50km_23_32,37,58,31.88817075,47.20063975000001,514235.28637104336,502160.9024768679,YES,YES,YES,YES,YES,NONE
50km_23_33,30,58,25.0560805,47.397467250000005,456494.6525094709,602833.6648061306,YES,YES,YES,YES,YES,NONE
50km_23_34,38,48,31.938459750000003,40.2368415,651816.3448727439,555754.8204904171,YES,YES,YES,YES,YES,NONE
50km_23_35,24,43,18.24874725,34.504698749999996,456700.9257336089,547099.2958537613,YES,YES,YES,YES,YES,NONE
50km_23_36,39,50,32.09705149999999,40.01164675,535686.4021160017,405716.3389775228,YES,YES,YES,YES,YES,NONE
50km_23_37,26,41,20.0697175,30.628778250000003,522481.8416997447,515320.37743523094,YES,YES,YES,YES,YES,NONE
50km_23_38,33,57,23.817306000000002,42.071814,478718.187541419,492491.64770238695,YES,YES,YES,YES,YES,NONE
50km_23_39,22,32,15.67545875,18.212256749999998,415134.64070692484,407542.4457585781,YES,YES,YES,YES,YES,NONE
50km_23_40,14,30,8.496820249999999,18.43971725,282618.62276494055,380471.7844984567,YES,YES,YES,YES,YES,NONE
50km_23_41,9,9,4.8125,5.889455250000001,167120.05579973178,123255.20242325244,YES,YES,YES,YES,YES,NONE
50km_23_42,9,14,6.805629000000001,10.07731775,162355.65546499728,142017.82676928613,YES,YES,YES,YES,YES,NONE
50km_24_15,6,5,4.71485475,3.71990575,93069.99691633796,51748.86823608131,YES,YES,YES,YES,YES,NONE
50km_24_16,37,45,33.6830685,40.147092,574295.586637776,463413.9215794558,YES,YES,YES,YES,YES,NONE
50km_24_17,38,46,29.7468,41.41549625,595556.6913519186,474159.27349108615,YES,YES,YES,YES,YES,NONE
50km_24_18,30,51,25.571850750000003,45.74283,467046.09575162,510160.9595952174,YES,YES,YES,YES,YES,NONE
50km_24_19,33,50,29.72392875,42.51320275,509942.9003107843,494287.49971531995,YES,YES,YES,YES,YES,NONE
50km_24_20,20,34,18.23846425,26.67716025,303379.53867651103,335604.73329639406,YES,YES,YES,YES,YES,NONE
50km_24_21,36,56,31.549673249999998,50.56572075,533236.0690736511,553859.2283364153,YES,YES,YES,YES,YES,NONE
50km_24_22,38,53,33.557730500000005,42.303689250000005,563047.3591004207,528339.9576722812,YES,YES,YES,YES,YES,NONE
50km_24_23,35,46,31.065980749999998,42.8786415,520127.90795486356,453458.65208785585,YES,YES,YES,YES,YES,NONE
50km_24_24,36,58,31.606187249999998,52.02522475000001,539349.2601571312,577213.17427165,YES,YES,YES,YES,YES,NONE
50km_24_25,36,50,32.5157015,45.20851425,545781.9404430854,492849.27380321885,YES,YES,YES,YES,YES,NONE
50km_24_26,35,62,28.18355525,55.90054875,462719.3797391539,515757.24023253605,YES,YES,YES,YES,YES,NONE
50km_24_27,25,34,19.152092500000002,23.775907999999994,387316.9202951058,341314.34556046885,YES,YES,YES,YES,YES,NONE
50km_24_28,27,37,21.1744365,24.588907000000003,417058.19035291363,372627.7848059723,YES,YES,YES,YES,YES,NONE
50km_24_29,27,45,20.861582,42.9019475,411145.9240171344,455324.9769786352,YES,YES,YES,YES,YES,NONE
50km_24_30,44,67,42.0516845,59.38376775,513925.56651201483,558828.053667416,YES,YES,YES,YES,YES,NONE
50km_24_31,51,67,45.87104925,63.091681,427704.41024539754,387539.9347153524,YES,YES,YES,YES,YES,NONE
50km_24_32,29,34,26.04231175,28.3091175,450479.7451163006,333351.1965513932,YES,YES,YES,YES,YES,NONE
50km_24_33,40,52,32.469792250000005,43.500654749999995,648757.4432466177,550375.9608469894,YES,YES,YES,YES,YES,NONE
50km_24_34,35,42,27.991733999999997,32.5139675,770745.4498826314,565977.8129271287,YES,YES,YES,YES,YES,NONE
50km_24_35,25,44,21.81946875,32.453016000000005,514235.6488750474,600963.8693723253,YES,YES,YES,YES,YES,NONE
50km_24_36,18,41,9.96803925,28.946364999999997,344879.3504554287,544555.6461064006,YES,YES,YES,YES,YES,NONE
50km_24_37,26,29,16.9269455,22.23565675,489674.86536273477,374580.56483477005,YES,YES,YES,YES,YES,NONE
50km_24_38,30,34,17.8046815,23.60906725,482683.53087699815,410959.10827972175,YES,YES,YES,YES,YES,NONE
50km_24_39,24,31,14.701711499999998,18.69096275,519490.9800351729,413193.2018254461,YES,YES,YES,YES,YES,NONE
50km_24_40,12,32,8.016501,21.786186,253111.34391901086,428637.57468315656,YES,YES,YES,YES,YES,NONE
50km_24_41,8,14,2.9491915,6.66444875,156007.29029556012,161216.17730008715,YES,YES,YES,YES,YES,NONE
50km_24_42,13,28,7.82501925,17.135441999999998,255070.47906413279,317943.5833138295,YES,YES,YES,YES,YES,NONE
50km_24_43,20,20,11.297269,13.69907375,372252.2242765463,234374.06835073794,YES,YES,YES,YES,YES,NONE
50km_25_14,0,3,0.0,1.5642987499999998,0.0,30935.902901010046,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_25_15,22,41,21.506082,37.265249,349046.54560701596,425811.1338065486,YES,YES,YES,YES,YES,NONE
50km_25_16,19,32,12.388107999999999,26.38767575,281735.24947502994,330351.26578469784,YES,YES,YES,YES,YES,NONE
50km_25_17,30,48,25.5467105,42.957297000000004,383376.3134342621,419741.3115785413,YES,YES,YES,YES,YES,NONE
50km_25_18,35,58,33.42918775,54.91190975,457263.71882824367,543714.4979142273,YES,YES,YES,YES,YES,NONE
50km_25_19,36,55,33.710654749999996,51.184257,610573.1246317991,649640.1174546332,YES,YES,YES,YES,YES,NONE
50km_25_20,33,34,27.440361250000002,28.34809975,494142.09760075214,338501.4789546784,YES,YES,YES,YES,YES,NONE
50km_25_21,36,42,27.11844025,38.45855775,537550.4832858624,415847.1719330294,YES,YES,YES,YES,YES,NONE
50km_25_22,30,49,22.939071249999998,44.059891750000006,445955.5485265531,485643.54241022235,YES,YES,YES,YES,YES,NONE
50km_25_23,35,43,31.403809999999996,36.681028500000004,517529.3012932424,427526.44342545915,YES,YES,YES,YES,YES,NONE
50km_25_24,36,40,27.008376999999996,36.6231225,546249.8711530586,400266.95684016024,YES,YES,YES,YES,YES,NONE
50km_25_25,33,53,27.08689825,47.87106275,434711.59229345765,411806.82283265155,YES,YES,YES,YES,YES,NONE
50km_25_26,43,53,36.29607475,48.92178225,577953.0343718448,493020.5477833789,YES,YES,YES,YES,YES,NONE
50km_25_27,33,61,26.967681250000005,59.245307249999996,449315.5487063574,448601.3382735454,YES,YES,YES,YES,YES,NONE
50km_25_28,23,38,17.979903000000004,29.463782750000004,353224.5902279928,381688.83546986675,YES,YES,YES,YES,YES,NONE
50km_25_29,33,41,24.55992325,32.384570999999994,527951.3880245972,415620.2587899069,YES,YES,YES,YES,YES,NONE
50km_25_30,33,54,27.2787545,45.315537000000006,493228.6120465603,546031.7719112986,YES,YES,YES,YES,YES,NONE
50km_25_31,35,53,29.0082495,43.81159075000001,491492.1489493156,479497.14926801523,YES,YES,YES,YES,YES,NONE
50km_25_32,36,60,31.427867749999997,51.66320074999999,383596.0602737507,456370.5491367019,YES,YES,YES,YES,YES,NONE
50km_25_33,38,54,34.43585725,48.716322250000005,652484.5879816879,560242.2121261671,YES,YES,YES,YES,YES,NONE
50km_25_34,21,45,17.508679,34.54286475,457353.3634509578,606725.3107280097,YES,YES,YES,YES,YES,NONE
50km_25_35,25,41,19.2377565,30.452418750000003,513584.4179711405,559134.6035853128,YES,YES,YES,YES,YES,NONE
50km_25_36,26,38,21.943658499999998,27.40969,502914.8826897878,507103.52498372213,YES,YES,YES,YES,YES,NONE
50km_25_37,26,39,20.9569295,25.314171750000003,499391.10704071325,527905.4801290449,YES,YES,YES,YES,YES,NONE
50km_25_38,39,49,26.656593999999995,36.953019999999995,623397.009779771,503839.8639470416,YES,YES,YES,YES,YES,NONE
50km_25_39,25,37,15.885012249999999,25.490033,472169.3338081639,444205.1304973183,YES,YES,YES,YES,YES,NONE
50km_25_40,17,29,11.90116875,18.15057525,346928.70399057906,376350.1272490082,YES,YES,YES,YES,YES,NONE
50km_25_41,17,26,10.90567075,18.622947250000003,326552.29056242295,318098.69575479435,YES,YES,YES,YES,YES,NONE
50km_25_42,11,29,6.413692999999999,19.755097000000003,210071.7160657012,405540.5741818008,YES,YES,YES,YES,YES,NONE
50km_25_43,13,19,9.747292,13.515749249999999,261964.82256004267,242964.2047842197,YES,YES,YES,YES,YES,NONE
50km_25_44,6,6,3.5041065,4.6220265000000005,116967.47467926473,70962.85918537245,YES,YES,YES,YES,YES,NONE
50km_26_11,2,6,0.11304025000000001,4.9791360000000005,30482.13213830835,63609.78794810522,YES,YES,YES,YES,YES,NONE
50km_26_12,4,6,3.061651,2.722602,61161.585849888965,64279.525810469655,YES,YES,YES,YES,YES,NONE
50km_26_13,19,24,12.441484250000002,17.34175,290665.52396692673,254439.1517924209,YES,YES,YES,YES,YES,NONE
50km_26_14,21,37,16.317050000000002,31.859685000000002,321147.65610523504,388340.6775606372,YES,YES,YES,YES,YES,NONE
50km_26_15,13,24,8.655077749999998,17.46032375,198372.1013348181,248470.72464043286,YES,YES,YES,YES,YES,NONE
50km_26_16,27,34,19.9929395,28.374045749999997,418426.49593677564,352217.681827513,YES,YES,YES,YES,YES,NONE
50km_26_17,39,53,34.63560375,47.345743750000004,559122.3682769807,523090.60442550527,YES,YES,YES,YES,YES,NONE
50km_26_18,33,57,29.879640000000002,54.00120525,565182.1976638103,570850.4913546935,YES,YES,YES,YES,YES,NONE
50km_26_19,34,49,31.25406725,44.97554325,543104.6602070115,553329.0971169248,YES,YES,YES,YES,YES,NONE
50km_26_20,35,56,30.495700999999997,50.965396,518727.7670878929,556605.9774563772,YES,YES,YES,YES,YES,NONE
50km_26_21,34,58,31.09491175,51.93135000000001,503800.1478945611,575592.1786892357,YES,YES,YES,YES,YES,NONE
50km_26_22,28,48,18.6254735,39.02816024999999,420367.79247923224,479128.99970213044,YES,YES,YES,YES,YES,NONE
50km_26_23,36,59,27.208284999999997,50.583850749999996,534122.9948720243,586291.0156139609,YES,YES,YES,YES,YES,NONE
50km_26_24,33,46,26.699074000000003,41.17979675,497284.10749191424,454384.3341097384,YES,YES,YES,YES,YES,NONE
50km_26_25,27,36,20.073579,29.434524500000006,409277.5240922226,356622.142110473,YES,YES,YES,YES,YES,NONE
50km_26_26,26,48,18.186381,40.23719775,392542.0496276996,475499.63139161776,YES,YES,YES,YES,YES,NONE
50km_26_27,54,84,49.8155955,78.45946174999997,577489.8754154829,589010.4786912098,YES,YES,YES,YES,YES,NONE
50km_26_28,37,40,33.0198225,31.371171750000002,558212.3382675181,391019.70159031014,YES,YES,YES,YES,YES,NONE
50km_26_29,24,27,16.0517915,19.776767,393057.20059863507,273103.75260968873,YES,YES,YES,YES,YES,NONE
50km_26_30,23,33,13.5834485,23.999359499999997,367772.2568730452,338460.25908453926,YES,YES,YES,YES,YES,NONE
50km_26_31,29,40,20.6010865,33.8056175,452466.01176831155,407873.36915608775,YES,YES,YES,YES,YES,NONE
50km_26_32,23,44,14.011133999999998,31.787646249999998,331970.34722502,409404.7714881158,YES,YES,YES,YES,YES,NONE
50km_26_33,38,55,30.907035,47.06645975,481758.8040908488,432170.74962729187,YES,YES,YES,YES,YES,NONE
50km_26_34,28,35,18.865738750000002,27.44446175,487068.47124321654,426670.2406792067,YES,YES,YES,YES,YES,NONE
50km_26_35,30,51,24.6217825,39.91269075,611847.5890075739,653049.5513392376,YES,YES,YES,YES,YES,NONE
50km_26_36,47,63,41.31029675,53.47227300000001,661233.9650490873,618772.074396727,YES,YES,YES,YES,YES,NONE
50km_26_37,19,37,17.1752125,29.910175749999997,387015.00248352037,512948.0896838953,YES,YES,YES,YES,YES,NONE
50km_26_38,20,37,13.104643499999998,27.264812499999998,420148.4867115016,504089.482167945,YES,YES,YES,YES,YES,NONE
50km_26_39,20,38,11.730370749999999,23.776440750000003,403715.83096741297,536413.637198964,YES,YES,YES,YES,YES,NONE
50km_26_40,10,23,5.577231750000001,11.20942125,255880.26236852907,319006.3952655388,YES,YES,YES,YES,YES,NONE
50km_26_41,20,31,9.961060999999999,16.348882,405875.1963356142,428085.89057529956,YES,YES,YES,YES,YES,NONE
50km_26_42,22,26,15.69150925,16.154534750000003,450339.1076434224,349052.63574063935,YES,YES,YES,YES,YES,NONE
50km_26_43,14,27,10.87463125,17.4728685,274786.32050033665,334769.64407097147,YES,YES,YES,YES,YES,NONE
50km_26_44,16,27,13.463859750000001,19.782817750000003,314427.2947651091,337533.7898754396,YES,YES,YES,YES,YES,NONE
50km_26_45,1,3,0.5625,2.5625,20609.838743619744,36300.82968776193,YES,YES,YES,YES,YES,NONE
50km_27_9,1,3,1.0,2.5625,15854.693719913876,28212.881530043553,YES,YES,YES,YES,YES,NONE
50km_27_10,13,15,7.1998065,10.7253875,198947.8964367179,150774.72633067617,YES,YES,YES,YES,YES,NONE
50km_27_11,16,15,11.828235750000001,9.7375895,244251.70025301128,157035.8796910127,YES,YES,YES,YES,YES,NONE
50km_27_12,9,19,7.1527865,10.589657999999998,137268.2554090237,196352.65895226484,YES,YES,YES,YES,YES,NONE
50km_27_13,19,23,14.5665055,18.49354725,289626.6004152866,242621.36679785748,YES,YES,YES,YES,YES,NONE
50km_27_14,10,19,8.53590075,14.98530075,153002.62541135852,199789.56758658614,YES,YES,YES,YES,YES,NONE
50km_27_15,50,65,47.51349225,59.9413675,450001.1349581981,402036.71619139315,YES,YES,YES,YES,YES,NONE
50km_27_16,36,52,34.337599000000004,47.0003795,434410.5247465374,443611.98988615454,YES,YES,YES,YES,YES,NONE
50km_27_17,28,32,23.71932275,28.489632,431425.9996202487,328002.1020853497,YES,YES,YES,YES,YES,NONE
50km_27_18,17,21,13.278523250000001,18.42727375,266316.2488635242,218122.41577199803,YES,YES,YES,YES,YES,NONE
50km_27_19,13,24,10.08432825,21.612885499999997,192259.8791161138,240933.22742518177,YES,YES,YES,YES,YES,NONE
50km_27_20,20,33,15.427940500000002,25.98513275,294112.86273320817,326640.59878822963,YES,YES,YES,YES,YES,NONE
50km_27_21,23,33,19.303368000000003,30.76790475,339714.4996758543,322749.5557234569,YES,YES,YES,YES,YES,NONE
50km_27_22,31,48,27.59607925,39.16977850000001,456723.01958223,474497.5507106919,YES,YES,YES,YES,YES,NONE
50km_27_23,36,48,29.5147075,43.21671225000001,546387.9697239421,473149.36781214876,YES,YES,YES,YES,YES,NONE
50km_27_24,32,56,27.569262499999997,50.046288249999996,488698.6704481645,555824.9755621458,YES,YES,YES,YES,YES,NONE
50km_27_25,30,44,25.055377749999998,34.4039595,456223.5210400692,435520.4970436941,YES,YES,YES,YES,YES,NONE
50km_27_26,30,38,23.963240500000005,31.34781975,457978.3749893028,377223.8986726334,YES,YES,YES,YES,YES,NONE
50km_27_27,35,54,28.175221999999998,48.1300615,548198.2829176723,534045.3074615392,YES,YES,YES,YES,YES,NONE
50km_27_28,23,38,16.456111,28.996679999999998,356286.6092957724,380749.3915990776,YES,YES,YES,YES,YES,NONE
50km_27_29,14,29,9.286220749999998,16.10696875,219150.4277917938,294107.69741311227,YES,YES,YES,YES,YES,NONE
50km_27_30,17,33,10.279170749999999,21.502650999999997,265585.58157649427,335194.69012498966,YES,YES,YES,YES,YES,NONE
50km_27_31,23,44,14.0385205,29.14719175,376390.3732774019,444814.14795578754,YES,YES,YES,YES,YES,NONE
50km_27_32,28,48,23.024867,38.23583875,436222.39817587106,473575.84441805177,YES,YES,YES,YES,YES,NONE
50km_27_33,20,43,16.99680025,35.3939345,305803.9311112303,417230.96213818167,YES,YES,YES,YES,YES,NONE
50km_27_34,46,60,42.198169,53.1414195,532928.0898617381,415608.32155882404,YES,YES,YES,YES,YES,NONE
50km_27_35,54,89,48.5467915,81.953235,440676.86875076586,555807.125899468,YES,YES,YES,YES,YES,NONE
50km_27_36,79,99,76.15514625000002,89.17833175000001,726838.4233099424,580428.5861120374,YES,YES,YES,YES,YES,NONE
50km_27_37,47,82,42.726483,72.03423299999999,495042.1484230926,622358.6964591783,YES,YES,YES,YES,YES,NONE
50km_27_38,28,46,24.15458825,36.839425000000006,457514.0466701873,451999.4639644923,YES,YES,YES,YES,YES,NONE
50km_27_39,24,37,17.4143465,31.474671,455228.99870509765,469976.6385839644,YES,YES,YES,YES,YES,NONE
50km_27_40,17,23,10.96879825,14.30981875,318251.69320643664,350159.06815836276,YES,YES,YES,YES,YES,NONE
50km_27_41,20,28,12.28223025,19.49513875,407275.2138373312,391790.97889271623,YES,YES,YES,YES,YES,NONE
50km_27_42,19,36,12.4873295,26.6211755,359218.73790838977,458274.12647766306,YES,YES,YES,YES,YES,NONE
50km_27_43,61,90,55.933193499999994,80.41772550000002,579971.6763842182,615610.4531652171,YES,YES,YES,YES,YES,NONE
50km_27_44,45,53,40.11752475,43.869751,573330.9602247376,457442.3221455958,YES,YES,YES,YES,YES,NONE
50km_27_45,21,23,15.839332500000001,14.27310875,384487.55099556793,282464.37880668574,YES,YES,YES,YES,YES,NONE
50km_27_46,6,4,3.25998425,2.1241575,102653.14329711354,43684.20898824772,YES,YES,YES,YES,YES,NONE
50km_27_47,8,7,3.45509875,3.5978375000000002,140355.2376170338,79086.10474380119,YES,YES,YES,YES,YES,NONE
50km_28_8,3,8,2.125,5.93058625,48864.782403142635,76060.94710847322,YES,YES,YES,YES,YES,NONE
50km_28_9,14,14,10.08290075,10.560163750000001,223165.50873540598,132579.71958329843,YES,YES,YES,YES,YES,NONE
50km_28_10,16,29,10.48389625,22.094287750000003,244232.64566706234,284016.5706352603,YES,YES,YES,YES,YES,NONE
50km_28_11,9,12,6.801940500000001,8.622755,137980.54384641952,125031.73250628194,YES,YES,YES,YES,YES,NONE
50km_28_12,14,14,11.0274345,12.80102425,212730.64456306281,145179.03903860034,YES,YES,YES,YES,YES,NONE
50km_28_13,14,19,10.802246499999999,16.8582045,212927.9661363351,199828.6232444351,YES,YES,YES,YES,YES,NONE
50km_28_14,8,14,6.625,11.331848,122520.49327305018,144638.76731442095,YES,YES,YES,YES,YES,NONE
50km_28_15,33,44,28.2568835,39.414973499999995,430387.20720965613,407779.9151807302,YES,YES,YES,YES,YES,NONE
50km_28_16,23,25,20.4602025,20.870377499999996,351664.91335486545,255348.05247113982,YES,YES,YES,YES,YES,NONE
50km_28_17,4,6,3.0367695,5.1711265,63769.0948483431,61731.03831562716,YES,YES,YES,YES,YES,NONE
