candidate_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalid,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_estimation_unit_count,parent_poststratum_count,effective_design_block_count,fold_A_parent_poststrata_covered,fold_B_parent_poststrata_covered,fold_A_missing_parent_poststrata,fold_B_missing_parent_poststrata,symmetric_coarsening_estimation_unit_count,symmetric_coarsening_parent_poststratum_count,symmetric_coarsening_area_acres,true_eu_level_block_count,true_eu_level_block_ids,original_population_area_acres,effective_population_area_acres,population_area_preservation_relative_error,population_area_preserved_100pct,area_preservation_failure_count,unresolved_design_key_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_design_valid,candidate_design_status,area_weighted_effective_block_imbalance,max_effective_block_imbalance,area_weighted_estimation_unit_imbalance,fold_A_plot_count,fold_B_plot_count,fold_A_plot_share,absolute_fold_A_plot_share_minus_0_4,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_distribution,fold_B_measyear_distribution,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_sd,fold_B_measyear_sd,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,temporal_center_abs_diff_years,temporal_distribution_l1_distance,temporal_sd_abs_diff_years,mechanical_rank,rule_selected_top_candidate,mainline_final_acceptance,ranking_rule,repair_class_code,repair_class,repair_class_reason,native_missing_parent_poststrata,within_eu_symmetric_coarsening_used,within_eu_coarsened_unit_count,sparse_eu_fallback_used,sparse_eu,sparse_eu_partner,merged_domain_id,area_preserved_100pct,ti_estimable,rank_within_repair_class,competition_eligible_class,final_rank_within_admissible_class,final_rule_selected,merged_domain_fold_A_sample_count,merged_domain_fold_B_sample_count
T2_VT_A2-4_B1-3-5,50,VT,Vermont,2023,502023,502301,2-4,1-3-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.11299713545959958,1.0714285714285714,0.055143895942407525,449,668,0.40196956132497763,0.001969561324977609,449,668,2018:114;2019:105;2020:6;2022:92;2023:125;2024:7,2017:157;2018:28;2019:63;2020:163;2021:135;2022:85;2023:36;2024:1,2020.56570155902,2019.741017964072,2020.0,2020.0,2.124638521780628,1.8802995501986932,2018,2024,2017,2024,0.8246835949480555,1.3355493911953376,0.24433897158193485,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_VT_A2-5_B1-3-4,50,VT,Vermont,2023,502023,502301,2-5,1-3-4,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.22799422044122752,1.111111111111111,0.06338834578791464,447,670,0.40017905102954343,0.0001790510295434089,447,670,2019:60;2020:163;2022:92;2023:125;2024:7,2017:157;2018:142;2019:108;2020:6;2021:135;2022:85;2023:36;2024:1,2021.178970917226,2019.334328358209,2022.0,2019.0,1.5297368736942114,1.974088670845494,2019,2024,2017,2024,1.8446425590170747,1.3494540719222679,0.4443517971512827,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_VT_A3-4_B1-2-5,50,VT,Vermont,2023,502023,502301,3-4,1-2-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16211294668466555,1.388888888888889,0.07345065673321799,443,674,0.39659803043867503,0.003401969561324991,443,674,2017:157;2018:142;2019:108;2020:6;2023:29;2024:1,2019:60;2020:163;2021:135;2022:177;2023:132;2024:7,2018.2573363431152,2021.265578635015,2018.0,2021.0,1.519603169862838,1.2920268838330404,2017,2024,2019,2024,3.0082422918997054,1.6594302402690049,0.22757628602979763,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_VT_A3-5_B1-2-4,50,VT,Vermont,2023,502023,502301,3-5,1-2-4,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1349984083641544,1.3095238095238098,0.061173031260004625,441,676,0.39480752014324083,0.005192479856759191,441,676,2017:157;2018:28;2019:63;2020:163;2023:29;2024:1,2018:114;2019:105;2020:6;2021:135;2022:177;2023:132;2024:7,2018.8684807256236,2020.8579881656806,2019.0,2021.0,1.71912496378388,1.8079523362716485,2017,2024,2018,2024,1.9895074400569683,1.433495686242939,0.08882737248776862,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_VT_A4-5_B1-2-3,50,VT,Vermont,2023,502023,502301,4-5,1-2-3,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16928194676999775,0.8974358974358972,0.09731210976557436,448,669,0.40107430617726053,0.001074306177260509,448,669,2018:114;2019:165;2020:169,2017:157;2018:28;2019:3;2021:135;2022:177;2023:161;2024:8,2019.122767857143,2020.7085201793723,2019.0,2022.0,0.7861322757257074,2.325387558638479,2018,2020,2017,2024,1.5857523222293821,1.907324364723468,1.5392552829127717,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_VA_A1-2_B3-4-5,51,VA,Virginia,2023,512023,512301,1-2,3-4-5,2,3,0,6,26,22,25,26,1,0,1,5,3214440.44,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08648963133620056,1.2037037037037035,0.02210290308152769,1961,2869,0.40600414078674946,0.0060041407867494345,1961,2869,2017:1;2018:232;2019:323;2020:335;2021:598;2022:15;2023:377;2024:80,2017:1;2018:25;2019:371;2020:606;2021:410;2022:880;2023:522;2024:54,2020.6573176950535,2021.2296967584525,2021.0,2022.0,1.711861007118226,1.4015370418082493,2017,2024,2017,2024,0.572379063399012,0.6789402764859337,0.31032396530997675,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,4,NO,,0,,
T2_VA_A1-3_B2-4-5,51,VA,Virginia,2023,512023,512301,1-3,2-4-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.06808790443352133,0.8333333333333334,0.017721865322562733,1942,2888,0.4020703933747412,0.0020703933747411862,1942,2888,2017:1;2018:228;2019:330;2020:20;2021:392;2022:537;2023:356;2024:78,2017:1;2018:29;2019:364;2020:921;2021:616;2022:358;2023:543;2024:56,2021.0592173017508,2020.9556786703602,2021.5,2021.0,1.7675578337558417,1.4029419914290442,2017,2024,2017,2024,0.10353863139062014,0.6495060351295606,0.36461584232679756,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_VA_A1-4_B2-3-5,51,VA,Virginia,2023,512023,512301,1-4,2-3-5,2,3,0,6,26,22,25,26,1,0,1,5,3214440.44,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.05949445201705098,0.7407407407407408,0.027980831189011582,1964,2866,0.40662525879917183,0.006625258799171807,1964,2866,2017:1;2018:227;2019:670;2020:582;2021:18;2022:34;2023:354;2024:78,2017:1;2018:30;2019:24;2020:359;2021:990;2022:861;2023:545;2024:56,2020.1695519348268,2021.5645498953245,2020.0,2022.0,1.765483746958797,1.0849692203940315,2017,2024,2017,2024,1.394997960497676,1.2585747928874664,0.6805145265647654,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,1,NO,,0,,
T2_VA_A1-5_B2-3-4,51,VA,Virginia,2023,512023,512301,1-5,2-3-4,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.10150924854756677,1.2037037037037035,0.02209542014846205,1960,2870,0.4057971014492754,0.005797101449275366,1960,2870,2017:2;2018:248;2019:325;2020:7;2021:18;2022:354;2023:874;2024:132,2018:9;2019:369;2020:934;2021:990;2022:541;2023:25;2024:2,2021.555612244898,2020.6160278745645,2023.0,2021.0,2.0213180171475216,0.9749141256424317,2017,2024,2018,2024,0.9395843703334776,1.3310353409656546,1.04640389150509,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_VA_A2-3_B1-4-5,51,VA,Virginia,2023,512023,512301,2-3,1-4-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.10198545925035125,1.1111111111111112,0.024566932654165204,1905,2925,0.3944099378881988,0.005590062111801242,1905,2925,2018:8;2019:17;2020:353;2021:978;2022:522;2023:25;2024:2,2017:2;2018:249;2019:677;2020:588;2021:30;2022:373;2023:874;2024:132,2021.0876640419947,2020.9384615384615,2021.0,2020.0,0.7664032911724729,1.9053279639239253,2018,2024,2017,2024,0.14920250353316078,1.2992475940507437,1.1389246727514526,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_VA_A2-4_B1-3-5,51,VA,Virginia,2023,512023,512301,2-4,1-3-5,2,3,0,6,26,22,25,26,1,0,1,5,3214440.44,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.06916992220486214,0.2777777777777778,0.02543709829828932,1927,2903,0.3989648033126294,0.0010351966873706209,1927,2903,2018:7;2019:357;2020:915;2021:604;2022:19;2023:23;2024:2,2017:2;2018:250;2019:337;2020:26;2021:404;2022:876;2023:876;2024:132,2020.18059159315,2021.5394419565966,2020.0,2022.0,0.802758136646483,1.6992350303828634,2018,2024,2017,2024,1.3588503634466633,1.4186491042943425,0.8964768937363804,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,3,NO,,0,,
T2_VA_A2-5_B1-3-4,51,VA,Virginia,2023,512023,512301,2-5,1-3-4,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.05326089398860795,0.8333333333333333,0.012422485887249934,1923,2907,0.3981366459627329,0.0018633540372671176,1923,2907,2017:1;2018:28;2019:12;2020:340;2021:604;2022:339;2023:543;2024:56,2017:1;2018:229;2019:682;2020:601;2021:404;2022:556;2023:356;2024:78,2021.5933437337494,2020.6030271757827,2021.0,2020.0,1.2480984078540525,1.6203596841885246,2017,2024,2017,2024,0.9903165579667075,0.6749827062225936,0.37226127633447215,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_VA_A3-4_B1-2-5,51,VA,Virginia,2023,512023,512301,3-4,1-2-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.10416216611320182,1.5740740740740742,0.01680101079113588,1908,2922,0.3950310559006211,0.004968944099378925,1908,2922,2018:3;2019:364;2020:600;2021:398;2022:541;2023:2,2017:2;2018:254;2019:330;2020:341;2021:610;2022:354;2023:897;2024:134,2020.5849056603774,2021.266598220397,2020.0,2021.0,1.0989925507702922,1.7474312331302928,2018,2023,2017,2024,0.6816925600196555,0.8759938699693067,0.6484386823600006,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_VA_A3-5_B1-2-4,51,VA,Virginia,2023,512023,512301,3-5,1-2-4,2,3,0,6,26,22,26,25,0,1,1,5,3214440.44,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.06106952987354673,1.1111111111111112,0.02932767515382577,1904,2926,0.39420289855072466,0.005797101449275366,1904,2926,2017:1;2018:24;2019:19;2020:25;2021:398;2022:861;2023:522;2024:54,2017:1;2018:233;2019:675;2020:916;2021:610;2022:34;2023:377;2024:80,2022.0126050420167,2020.3366370471633,2022.0,2020.0,0.9767925782534127,1.5138576419815744,2017,2024,2017,2024,1.6759679948534085,1.1753246753246753,0.5370650637281617,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,2,NO,,0,,
T2_VA_A4-5_B1-2-3,51,VA,Virginia,2023,512023,512301,4-5,1-2-3,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,27375955.9,27375955.9,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09151641527365385,0.8333333333333333,0.016088860606477413,1926,2904,0.3987577639751553,0.001242236024844745,1926,2904,2017:1;2018:23;2019:359;2020:587;2021:24;2022:358;2023:520;2024:54,2017:1;2018:234;2019:335;2020:354;2021:984;2022:537;2023:379;2024:80,2021.0944963655245,2020.9328512396694,2020.0,2021.0,1.636086820398871,1.5050616163728063,2017,2024,2017,2024,0.16164512585510238,0.7900371600456563,0.13102520402606466,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_WA_A1-2_B3-4-5,53,WA,Washington,2023,532023,532301,1-2,3-4-5,2,3,0,3,160,141,159,160,1,0,1,20,2688272.62,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13221057332991643,1.2878787878787878,0.030699328917331743,3801,5706,0.39981066582518143,0.0001893341748185895,3801,5706,2014:935;2015:951;2016:20;2017:3;2019:925;2020:800;2021:101;2022:66,2013:2;2016:952;2017:917;2018:976;2019:33;2020:8;2021:803;2022:728;2023:892;2024:291;2025:104,2017.0676137858459,2019.6601822642833,2016.0,2019.0,2.635168188831778,2.8352387973086617,2014,2022,2013,2025,2.5925684784374425,1.8856554711514015,0.20007060847688374,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,2,NO,,0,,
T2_WA_A1-3_B2-4-5,53,WA,Washington,2023,532023,532301,1-3,2-4-5,2,3,0,3,160,73,158,160,2,0,2,89,39085225.87,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.03771843808593887,1.3636363636363635,0.012030837550059627,3807,5700,0.4004417797412433,0.00044177974124326447,3807,5700,2014:935;2015:20;2016:956;2017:12;2018:2;2019:925;2020:4;2021:817;2022:110;2023:26,2013:2;2015:931;2016:16;2017:908;2018:974;2019:33;2020:804;2021:87;2022:684;2023:866;2024:291;2025:104,2017.5350669818754,2019.350701754386,2016.0,2019.0,2.753542053566025,2.9973359872312226,2014,2023,2013,2025,1.8156347725105206,1.8608701422587202,0.24379393366519775,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,2,1,2,0,,,,1,1,1,NO,,0,,
T2_WA_A1-4_B2-3-5,53,WA,Washington,2023,532023,532301,1-4,2-3-5,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14559662742518853,1.346153846153846,0.004427850923182352,3801,5706,0.39981066582518143,0.0001893341748185895,3801,5706,2014:935;2015:20;2016:4;2017:905;2018:57;2019:929;2020:4;2021:14;2022:618;2023:252;2024:52;2025:11,2013:2;2015:931;2016:968;2017:15;2018:919;2019:29;2020:804;2021:890;2022:176;2023:640;2024:239;2025:93,2018.10181531176,2018.9712583245707,2018.0,2019.0,3.064722769051784,2.965335408820769,2014,2025,2013,2025,0.8694430128107342,1.7050507766648382,0.09938736023101535,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_WA_A1-5_B2-3-4,53,WA,Washington,2023,532023,532301,1-5,2-3-4,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15160569327310316,1.3636363636363635,0.019975379514203462,3804,5703,0.40012622278321236,0.00012622278321233749,3804,5703,2013:2;2014:935;2015:20;2016:4;2018:917;2019:954;2020:12;2021:14;2023:614;2024:239;2025:93,2015:931;2016:968;2017:920;2018:59;2019:4;2020:796;2021:890;2022:794;2023:278;2024:52;2025:11,2018.619610935857,2018.6263370156057,2019.0,2018.0,3.377571264636064,2.784078227787151,2013,2025,2015,2025,0.006726079748659686,1.8320320645893937,0.5934930368489129,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_WA_A2-3_B1-4-5,53,WA,Washington,2023,532023,532301,2-3,1-4-5,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1459252486872608,1.5740740740740742,0.006306215352314769,3804,5703,0.40012622278321236,0.00012622278321233749,3804,5703,2015:931;2016:968;2017:15;2018:2;2020:796;2021:890;2022:176;2023:26,2013:2;2014:935;2015:20;2016:4;2017:905;2018:974;2019:958;2020:12;2021:14;2022:618;2023:866;2024:291;2025:104,2018.092534174553,2018.977906365071,2017.0,2019.0,2.65925459804779,3.2139650610872668,2015,2023,2013,2025,0.8853721905179555,1.8673234132680183,0.5547104630394766,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_WA_A2-4_B1-3-5,53,WA,Washington,2023,532023,532301,2-4,1-3-5,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16178958366849863,2.0833333333333335,0.012303908022996713,3798,5709,0.3994951088671505,0.0005048911328495165,3798,5709,2015:931;2016:16;2017:908;2018:57;2019:4;2020:796;2021:87;2022:684;2023:252;2024:52;2025:11,2013:2;2014:935;2015:20;2016:956;2017:12;2018:919;2019:954;2020:12;2021:817;2022:110;2023:640;2024:239;2025:93,2018.6606108478147,2018.5990541250658,2018.0,2019.0,2.872018951585318,3.1392924009408003,2015,2025,2013,2025,0.06155672274894641,1.6938120763285818,0.2672734493554825,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_WA_A2-5_B1-3-4,53,WA,Washington,2023,532023,532301,2-5,1-3-4,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16525478982100045,1.6666666666666667,0.019404670186828954,3801,5706,0.39981066582518143,0.0001893341748185895,3801,5706,2013:2;2015:931;2016:16;2017:3;2018:917;2019:29;2020:804;2021:87;2022:66;2023:614;2024:239;2025:93,2014:935;2015:20;2016:956;2017:917;2018:59;2019:929;2020:4;2021:817;2022:728;2023:278;2024:52;2025:11,2019.1783741120757,2018.254118471784,2020.0,2018.0,3.1124986726698767,2.925290257017663,2013,2025,2014,2025,0.9242556402916762,1.7456228658626831,0.18720841565221358,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_WA_A3-4_B1-2-5,53,WA,Washington,2023,532023,532301,3-4,1-2-5,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15746426478133296,1.7424242424242424,0.03257769334646431,3804,5703,0.40012622278321236,0.00012622278321233749,3804,5703,2016:952;2017:917;2018:59;2019:4;2021:803;2022:728;2023:278;2024:52;2025:11,2013:2;2014:935;2015:951;2016:20;2017:3;2018:917;2019:954;2020:808;2021:101;2022:66;2023:614;2024:239;2025:93,2019.125920084122,2018.2886200245484,2018.0,2019.0,2.720317507478681,3.184905302952456,2016,2025,2013,2025,0.8373000595736357,1.720960411007323,0.46458779547377516,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_WA_A3-5_B1-2-4,53,WA,Washington,2023,532023,532301,3-5,1-2-4,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16388469802927264,1.3636363636363635,0.01703016475544305,3807,5700,0.4004417797412433,0.00044177974124326447,3807,5700,2013:2;2016:952;2017:12;2018:919;2019:29;2020:8;2021:803;2022:110;2023:640;2024:239;2025:93,2014:935;2015:951;2016:20;2017:908;2018:57;2019:929;2020:800;2021:101;2022:684;2023:252;2024:52;2025:11,2019.6425006566851,2017.943157894737,2019.0,2018.0,2.8909249435710196,2.937662664994598,2013,2025,2014,2025,1.6993427619481736,1.7434872050101613,0.04673772142357846,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_WA_A4-5_B1-2-3,53,WA,Washington,2023,532023,532301,4-5,1-2-3,2,3,0,3,160,160,160,160,0,0,0,0,0,0,,45630365.71,45630365.71,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13000905451819605,1.6666666666666667,0.01179079973275612,3801,5706,0.39981066582518143,0.0001893341748185895,3801,5706,2013:2;2017:905;2018:974;2019:33;2020:8;2022:618;2023:866;2024:291;2025:104,2014:935;2015:951;2016:972;2017:15;2018:2;2019:925;2020:800;2021:904;2022:176;2023:26,2020.21257563799,2017.5651945320715,2019.0,2016.0,2.7872944287900823,2.7155619188912006,2013,2025,2014,2023,2.647381105918612,1.9016654259173038,0.07173250989888169,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_WV_A1-2_B3-4-5,54,WV,West Virginia,2023,542023,542301,1-2,3-4-5,2,3,0,11,26,26,25,26,1,0,1,1,23014.8,0,,15507055.9,15507055.9,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.12592061296850546,0.8333333333333333,0.0683566010234715,943,1414,0.4000848536274926,8.485362749255376e-05,943,1414,2021:222;2022:338;2023:343;2024:40,2016:1;2017:336;2018:305;2019:348;2020:306;2021:46;2022:4;2023:57;2024:11,2022.2131495227995,2018.7970297029703,2022.0,2019.0,0.8509748037897574,1.531168860178748,2021,2024,2016,2024,3.4161198198291913,1.833097595473833,0.6801940563889907,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R2,R2_SPARSE_EU_FALLBACK_VALID,R0/R1 absent; WV sparse EU merged pre-partition with frozen full-frame partner,1,0,0,1,3,4,WV_EU_3_4,1,1,2,YES,2,0,5,8
T2_WV_A1-3_B2-4-5,54,WV,West Virginia,2023,542023,542301,1-3,2-4-5,2,3,0,11,26,26,25,26,1,0,1,1,23014.8,0,,15507055.9,15507055.9,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.15546711482550402,0.8333333333333334,0.07004055876549901,936,1421,0.3971149766652524,0.002885023334747605,936,1421,2016:1;2017:336;2018:76;2019:11;2021:222;2022:178;2023:101;2024:11,2018:229;2019:337;2020:306;2021:46;2022:164;2023:299;2024:40,2019.732905982906,2020.4475721323013,2021.0,2020.0,2.382473099595401,1.876718766000773,2016,2024,2018,2024,0.7146661493952706,1.2792198223232707,0.505754333594628,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R2,R2_SPARSE_EU_FALLBACK_VALID,R0/R1 absent; WV sparse EU merged pre-partition with frozen full-frame partner,1,0,0,1,3,4,WV_EU_3_4,1,1,8,YES,8,0,6,7
T2_WV_A1-4_B2-3-5,54,WV,West Virginia,2023,542023,542301,1-4,2-3-5,2,3,0,11,26,26,25,26,1,0,1,1,23014.8,0,,15507055.9,15507055.9,0.0,1,0,0,0,,0,DESIGN_BLOCKED_ESTIMATION_UNIT_UNSAMPLED,0.131481022427297,0.8333333333333334,0.07830578049049007,916,1441,0.38862961391599493,0.01137038608400509,916,1441,2018:229;2019:211;2020:32;2021:222;2022:178;2023:44,2016:1;2017:336;2018:76;2019:137;2020:274;2021:46;2022:164;2023:356;2024:51,2020.0447598253274,2020.239417071478,2020.0,2020.0,1.6380599104190106,2.3746931249608108,2018,2023,2016,2024,0.19465724615065483,1.246968838355218,0.7366332145418002,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R2,R2_SPARSE_EU_FALLBACK_VALID,R0/R1 absent; WV sparse EU merged pre-partition with frozen full-frame partner,1,0,0,1,3,4,WV_EU_3_4,1,1,4,YES,4,0,3,10
